: magkasalungat-words
mabilis marami  mabagal  iilan
ihagis masaya  saluhin  malungkot
ngiti tulog  simangot  gising 
matagal tunay  maigsi  peke
tanong tulog  sagot  gising 
itim magalang  puti  bastos
malaki malalim  maliit  mababaw
magalang matangkad  bastos  pandak
malawak palagi  makitid  bihira
malaki pagsilang  maliit  pagkamatay
mahal malapot  mura expensive  malabnaw
abante magtiwala  atras   mag-alinlangan
magtiwala sariwa  mag-alinlangan  bulok
malalim puno  mababaw  walang
baguhan magtagumpay  beterano  mabig
babae hulihin  lalaki   pakawalan
mabangis mataas  maamo  mababa
hawakan mabigat  bitawan  magaan
sobra tulak  kulang  hila 
kaibigan kongkreto  kaaway  basal
malakas matagal  mahina  maigsi
mayaman sariwa  mahirap  bulok
araw gutom  gabi   busog
maaraw mabuti  maulan  masama
dumating mag-ipon  umalis  gumastos
kanan suwerte  kaliwa  malas
sariwa sobra  bulok  kulang
kaibigan loob  kaaway  labas
lahat mayaman  wala  mahirap
bukas ibigay  sarado  tanggapin
loob manalo  labas  matalo
malinis umpisa  marumi  wakas
mataba palagi  payat  bihira
masaya masipag  malungkot  tamad
malawak sariwa  makitid  bulok
mabigat malalim  magaan  mababaw
baguhan bukas  beterano  sarado
lahat mabigat  wala  magaan
malinis tanong  marumi  sagot
malinaw takot  malabo clear  matapang
akyat buhay  baba   patay
ikabit langit  ihiwalay  lupa
loob pagsilang  labas  pagkamatay
mapagbigay mataas  makasarili  mababa
magtagumpay nakaraan  mabig  hinaharap 
mabilis masipag  mabagal  tamad
simple tulog  komplikado  gising 
matalim ngiti  mapurol  simangot
manalo una  matalo  huli
makapal matangkad  manipis  pandak
malaki masaya  maliit  malungkot
mahal maingay  mura expensive  tahimik
ikabit puno  ihiwalay  walang
malaki panalo  maliit  talo
malambot malinaw  matigas  malabo clear
kongkreto marami  basal  iilan
akyat matalim  baba   mapurol
bago panalo  luma   talo
mahiyain tulog  agresibo  gising 
malambot masaya  matigas  malungkot
masaya magkapareho  malungkot  magkaiba
mapagbigay tunay  makasarili  peke
malapit natural  malayo  artipisyal
malinis posible  marumi  imposible
mabilis mahal  mabagal  mura expensive
magtiwala magkapareho  mag-alinlangan  magkaiba
panalo tama  talo  mali
matagal panalo  maigsi  talo
langit pagsilang  lupa  pagkamatay
mahaba malapot  maikli  malabnaw
kongkreto ngiti  basal  simangot
malinis matagal  marumi  maigsi
matangkad sobra  pandak  kulang
pagsilang tandaan  pagkamatay  kalimutan
maaraw manalo  maulan  matalo
basa mataas  tuyo   mababa
mataas tanong  mababa  sagot
mabigat ngiti  magaan  simangot
mabilis malaki  mabagal  maliit
maaraw maingay  maulan  tahimik
buhay itigil  patay  ituloy 
pagsilang puno  pagkamatay  walang
mabangis mahaba  maamo  maikli
maaga panalo  huli  talo
lahat takot  wala  matapang
mahal mainit  mura expensive  malamig
sariwa mataas  bulok  mababa
maaga takot  huli  matapang
matagal tulog  maigsi  gising 
ayusin manalo  sirain   matalo
simple tanong  komplikado  sagot
mabilis pagsilang  mabagal  pagkamatay
loob makapal  labas  manipis
sariwa tulog  bulok  gising 
masipag puno  tamad  walang
maingay pagsilang  tahimik  pagkamatay
posible sobra  imposible  kulang
ito maayos  iyan  magulo
bukas marami  sarado  iilan
malapot matangkad  malabnaw  pandak
malawak mataas  makitid  mababa
babae maayos  lalaki   magulo
bakante malinis  okupado  marumi
ito mainit  iyan  malamig
takot tama  matapang  mali
mapagbigay mayaman  makasarili  mahirap
matangkad magkapareho  pandak  magkaiba
malapot marami  malabnaw  iilan
malalim malinaw  mababaw  malabo clear
malaki palagi  maliit  bihira
maayos mahiyain  magulo  agresibo
bago dito  luma   diyan
araw makinis  gabi   magaspang
itim mabilis  puti  mabagal
marami masaya  iilan  malungkot
ibigay maaraw  tanggapin  maulan
basa lahat  tuyo   wala
ligtas tulak  mapanganib  hila 
ayusin natural  sirain   artipisyal
maayos malaki  magulo  maliit
dito masaya  diyan  malungkot
mahaba marami  maikli  iilan
pagsilang tunay  pagkamatay  peke
tandaan tulog  kalimutan  gising 
malawak mataba  makitid  payat
ikabit mahirap  ihiwalay  madali
mapagbigay simple  makasarili  komplikado
malawak posible  makitid  imposible
maaga simple  huli  komplikado
umpisa suwerte  wakas  malas
magkapareho una  magkaiba  huli
mahiyain makapal  agresibo  manipis
harap magtagumpay  likod  mabig
malakas takot  mahina  matapang
nakaraan mataas  hinaharap   mababa
maaga mapagbigay  huli  makasarili
ligtas mabigat  mapanganib  magaan
maganda malaki  pangit  maliit
makapal tama  manipis  mali
manalo suwerte  matalo  malas
ibigay mahiyain  tanggapin  agresibo
buo malapit  kulang  malayo
akyat loob  baba abante atras   labas
malakas tulog  mahina  gising 
hulihin matagal  pakawalan  maigsi
bata kaibigan  matanda   kaaway
araw mapagbigay  gabi   makasarili
mabilis nakaraan  mabagal  hinaharap 
masaya puno  malungkot  walang
malalim tulog  mababaw  gising 
magtagumpay mataas  mabig  mababa
mapagbigay matangkad  makasarili  pandak
hinog maliwanag  hilaw  madilim
sobra tanong  kulang  sagot
malaki malawak  maliit  makitid
mabuti puno  masama  walang
masaya tulak  malungkot  hila 
basa magtiwala  tuyo   mag-alinlangan
hulihin masipag  pakawalan  tamad
hulihin mahiyain  pakawalan  agresibo
maganda tulog  pangit  gising 
ilalim tandaan  ibabaw  kalimutan
ngiti tulak  simangot  hila 
itim matalim  puti  mapurol
magalang matagal  bastos  maigsi
magalang nakaraan  bastos  hinaharap 
masipag panalo  tamad  talo
mataas tandaan  mababa  kalimutan
akyat makapal  baba abante atras   manipis
ikabit masipag  ihiwalay  tamad
mabangis mahaba  maamo  maikli
mayaman tunay  mahirap  peke
mainit matalim  malamig  mapurol
simple tandaan  komplikado  kalimutan
magkapareho posible  magkaiba  imposible
lahat magalang  wala  bastos
maliwanag posible  madilim  imposible
mahaba tulak  maikli  hila 
maaga tandaan  huli  kalimutan
makapal tunay  manipis  peke
malapit mapagbigay  malayo  makasarili
akyat masaya  baba   malungkot
hawakan umpisa  bitawan  wakas
kongkreto ligtas  basal  mapanganib
tandaan una  kalimutan  huli
masikip puno  maluwag  walang
ilalim malalim  ibabaw  mababaw
manalo matalim  matalo  mapurol
maaga maayos  huli  magulo
natural posible  artipisyal  imposible
makinis tunay  magaspang  peke
mainit manalo  malamig  matalo
bakante malakas  okupado  mahina
mabilis suwerte  mabagal  malas
gutom hawakan  busog  bitawan
maaraw mahirap  maulan  madali
panalo sariwa  talo  bulok
magtagumpay mahiyain  mabig  agresibo
mabuti tanong  masama  sagot
mahaba malalim  maikli  mababaw
mahal marami  mura expensive  iilan
mahiyain simple  agresibo  komplikado
itim sariwa  puti  bulok
masikip natural  maluwag  artipisyal
malinaw simple  malabo clear  komplikado
tulak tunay  hila   peke
mabigat malakas  magaan  mahina
tandaan una  kalimutan  huli
itago umpisa  ipakita  wakas
manalo sobra  matalo  kulang
mayaman umpisa  mahirap  wakas
ngiti una  simangot  huli
malinaw tama  malabo clear  mali
bakante langit  okupado  lupa
ikabit mayaman  ihiwalay  mahirap
itigil mahaba  ituloy   maikli
makinis ngiti  magaspang  simangot
ilalim tulak  ibabaw  hila 
mataba matangkad  payat  pandak
maayos mahiyain  magulo  agresibo
mabilis mahal  mabagal  mura expensive
hawakan marami  bitawan  iilan
babae matagal  lalaki   maigsi
makinis tama  magaspang  mali
harap mataba  likod  payat
ibigay itigil  tanggapin  ituloy 
ngiti sariwa  simangot  bulok
makinis manalo  magaspang  matalo
masikip sariwa  maluwag  bulok
ibigay itim  tanggapin  puti
langit mabilis  lupa  mabagal
itigil makapal  ituloy   manipis
buhay mataba  patay  payat
simple tunay  komplikado  peke
buo mataba  kulang  payat
gutom ibigay  busog  tanggapin
ikabit kaibigan  ihiwalay  kaaway
simple sobra  komplikado  kulang
umpisa tunay  wakas  peke
maaga posible  huli  imposible
mabigat tanong  magaan  sagot
loob magtiwala  labas  mag-alinlangan
tama tulog  mali  gising 
malawak matangkad  makitid  pandak
masipag mayaman  tamad  mahirap
makinis tandaan  magaspang  kalimutan
abante malapit  atras   malayo
matangkad palagi  pandak  bihira
akyat langit  baba abante atras   lupa
buo nakaraan  kulang  hinaharap 
bukas lahat  sarado  wala
malinis suwerte  marumi  malas
maaraw maliwanag  maulan  madilim
malinaw tanong  malabo clear  sagot
ihagis matalim  saluhin  mapurol
loob makinis  labas  magaspang
ilalim lahat  ibabaw  wala
masaya posible  malungkot  imposible
palagi sariwa  bihira  bulok
itigil marami  ituloy   iilan
matagal simple  maigsi  komplikado
mayaman tanong  mahirap  sagot
posible tulog  imposible  gising 
puno simple  walang  komplikado
babae sobra  lalaki   kulang
akyat bago  baba   luma 
loob nakaraan  labas  hinaharap 
baguhan hinog  beterano  hilaw
umpisa tandaan  wakas  kalimutan
baguhan nakaraan  beterano  hinaharap 
malaki pagsilang  maliit  pagkamatay
bata tulak  matanda   hila 
akyat bata  baba   matanda 
posible sobra  imposible  kulang
matangkad tunay  pandak  peke
baguhan mainit  beterano  malamig
suwerte mataas  malas  mababa
sobra tulak  kulang  hila 
abante mabigat  atras   magaan
sobra takot  kulang  matapang
simple tama  komplikado  mali
dito puno  diyan  walang
makapal sobra  manipis  kulang
hinog mainit  hilaw  malamig
mabigat makinis  magaan  magaspang
mahaba mataba  maikli  payat
ibigay langit  tanggapin  lupa
mahal maingay  mura expensive  tahimik
malawak tunay  makitid  peke
mahiyain marami  agresibo  iilan
maganda takot  pangit  matapang
kongkreto tunay  basal  peke
natural suwerte  artipisyal  malas
magtiwala malambot  mag-alinlangan  matigas
magtagumpay malalim  mabig  mababaw
baguhan nakaraan  beterano  hinaharap 
makapal takot  manipis  matapang
maingay matalim  tahimik  mapurol
matagal palagi  maigsi  bihira
malinaw masipag  malabo clear  tamad
marami tulak  iilan  hila 
manalo mayaman  matalo  mahirap
itago suwerte  ipakita  malas
mayaman posible  mahirap  imposible
mataba suwerte  payat  malas
ligtas makapal  mapanganib  manipis
matalim tulog  mapurol  gising 
mabangis makapal  maamo  manipis
panalo tunay  talo  peke
maliwanag masipag  madilim  tamad
palagi una  bihira  huli
matagal sobra  maigsi  kulang
itigil puno  ituloy   walang
ngiti panalo  simangot  talo
matangkad ngiti  pandak  simangot
natural sobra  artipisyal  kulang
kaibigan mayaman  kaaway  mahirap
malinis maliwanag  marumi  madilim
itim magtiwala  puti  mag-alinlangan
nakaraan tama  hinaharap   mali
mayaman suwerte  mahirap  malas
akyat bago  baba   luma 
tandaan tanong  kalimutan  sagot
maliwanag tama  madilim  mali
malakas tunay  mahina  peke
basa bata  tuyo   matanda 
ligtas puno  mapanganib  walang
itago magtiwala  ipakita  mag-alinlangan
takot tunay  matapang  peke
malaki malalim  maliit  mababaw
maaraw tama  maulan  mali
mag-ipon panalo  gumastos  talo
bago bakante  luma   okupado
ito mahirap  iyan  madali
mabigat mapagbigay  magaan  makasarili
akyat una  baba abante atras   huli
makinis sobra  magaspang  kulang
mabangis tandaan  maamo  kalimutan
maganda palagi  pangit  bihira
pagsilang tanong  pagkamatay  sagot
ngiti tulog  simangot  gising 
sariwa tanong  bulok  sagot
gutom puno  busog  walang
mabuti mainit  masama  malamig
magtagumpay tunay  mabig  peke
mayaman mataas  mahirap  mababa
magtiwala malinis  mag-alinlangan  marumi
mahal mayaman  mura expensive  mahirap
kanan maingay  kaliwa  tahimik
itim maaraw  puti  maulan
ligtas tanong  mapanganib  sagot
mahal tunay  mura expensive  peke
magtiwala makapal  mag-alinlangan  manipis
hulihin manalo  pakawalan  matalo
natural simple  artipisyal  komplikado
mabuti magtagumpay  masama  mabig
babae puno  lalaki   walang
ito pagsilang  iyan  pagkamatay
maayos mahaba  magulo  maikli
matagal posible  maigsi  imposible
basa ihagis  tuyo   saluhin
ilalim mabigat  ibabaw  magaan
maayos manalo  magulo  matalo
ito marami  iyan  iilan
mahirap umpisa  madali  wakas
akyat magalang  baba abante atras   bastos
takot tulog  matapang  gising 
hawakan mapagbigay  bitawan  makasarili
takot tulog  matapang  gising 
buhay maliwanag  patay  madilim
itigil kaibigan  ituloy   kaaway
babae mataba  lalaki   payat
puno sobra  walang  kulang
bago hinog  luma   hilaw
akyat malalim  baba   mababaw
nakaraan posible  hinaharap   imposible
mabangis manalo  maamo  matalo
mahaba manalo  maikli  matalo
ayusin malapot  sirain   malabnaw
malambot malinaw  matigas  malabo clear
malambot sobra  matigas  kulang
suwerte tunay  malas  peke
matalim tulog  mapurol  gising 
araw nakaraan  gabi   hinaharap 
bago ihagis  luma   saluhin
masikip tunay  maluwag  peke
masipag panalo  tamad  talo
mabigat magtagumpay  magaan  mabig
magkapareho posible  magkaiba  imposible
masipag ngiti  tamad  simangot
mabuti maingay  masama  tahimik
bakante maayos  okupado  magulo
malaki tandaan  maliit  kalimutan
masikip magkapareho  maluwag  magkaiba
mabangis pagsilang  maamo  pagkamatay
ngiti mataas  simangot  mababa
bata malapot  matanda   malabnaw
masikip umpisa  maluwag  wakas
mabilis mahaba  mabagal  maikli
hawakan manalo  bitawan  matalo
ito una  iyan  huli
magalang tandaan  bastos  kalimutan
malapot tunay  malabnaw  peke
suwerte tulog  malas  gising 
akyat magalang  baba abante atras   bastos
bakante maingay  okupado  tahimik
araw mabigat  gabi   magaan
itigil suwerte  ituloy   malas
mahirap malakas  madali  mahina
mayaman tama  mahirap  mali
magtiwala tama  mag-alinlangan  mali
ihagis takot  saluhin  matapang
ilalim mahaba  ibabaw  maikli
akyat magtiwala  baba   mag-alinlangan
malapot pagsilang  malabnaw  pagkamatay
maingay mataba  tahimik  payat
maliwanag matagal  madilim  maigsi
panalo tanong  talo  sagot
mabigat mataba  magaan  payat
maingay tandaan  tahimik  kalimutan
sariwa mataas  bulok  mababa
ikabit maganda  ihiwalay  pangit
harap suwerte  likod  malas
marami tandaan  iilan  kalimutan
langit takot  lupa  matapang
mahal palagi  mura expensive  bihira
akyat magtagumpay  baba abante atras   mabig
mapagbigay nakaraan  makasarili  hinaharap 
hulihin malalim  pakawalan  mababaw
masaya tama  malungkot  mali
malaki pagsilang  maliit  pagkamatay
maaraw tulog  maulan  gising 
sariwa tandaan  bulok  kalimutan
abante takot  atras   matapang
ligtas takot  mapanganib  matapang
mag-ipon tandaan  gumastos  kalimutan
matalim palagi  mapurol  bihira
matangkad palagi  pandak  bihira
dito ikabit  diyan  ihiwalay
matalim mataas  mapurol  mababa
makapal sariwa  manipis  bulok
tunay una  peke  huli
pagsilang una  pagkamatay  huli
bukas itim  sarado  puti
maaga natural  huli  artipisyal
dumating malaki  umalis  maliit
maaraw malinis  maulan  marumi
bata mataba  matanda   payat
buo tulog  kulang  gising 
ikabit posible  ihiwalay  imposible
kanan malapit  kaliwa  malayo
makinis malakas  magaspang  mahina
dumating masipag  umalis  tamad
mapagbigay tanong  makasarili  sagot
magalang matalim  bastos  mapurol
mabilis mag-ipon  mabagal  gumastos
malinaw nakaraan  malabo clear  hinaharap 
kongkreto tama  basal  mali
araw mayaman  gabi   mahirap
malaki matagal  maliit  maigsi
ligtas mahal  mapanganib  mura expensive
magalang puno  bastos  walang
matagal tanong  maigsi  sagot
makinis marami  magaspang  iilan
babae mataas  lalaki   mababa
buhay matalim  patay  mapurol
mahirap mapagbigay  madali  makasarili
posible sobra  imposible  kulang
mahaba umpisa  maikli  wakas
magtiwala palagi  mag-alinlangan  bihira
malalim marami  mababaw  iilan
itago malalim  ipakita  mababaw
mainit posible  malamig  imposible
hawakan pagsilang  bitawan  pagkamatay
ayusin basa  sirain   tuyo 
makapal palagi  manipis  bihira
itim panalo  puti  talo
panalo puno  talo  walang
magtiwala masikip  mag-alinlangan  maluwag
kanan nakaraan  kaliwa  hinaharap 
malawak mataba  makitid  payat
bata maaraw  matanda   maulan
mayaman panalo  mahirap  talo
makinis panalo  magaspang  talo
mabigat mabuti  magaan  masama
kongkreto ngiti  basal  simangot
malapit sobra  malayo  kulang
makapal manalo  manipis  matalo
posible tama  imposible  mali
bata matangkad  matanda   pandak
maingay posible  tahimik  imposible
mabigat mataas  magaan  mababa
harap magkapareho  likod  magkaiba
akyat malinis  baba   marumi
tanong tulog  sagot  gising 
marami mayaman  iilan  mahirap
sariwa una  bulok  huli
matalim magkapareho  mapurol  magkaiba
magalang tama  bastos  mali
malambot malapit  matigas  malayo
loob palagi  labas  bihira
tanong tulog  sagot  gising 
maingay masikip  tahimik  maluwag
loob masipag  labas  tamad
sariwa simple  bulok  komplikado
simple takot  komplikado  matapang
ihagis mag-ipon  saluhin  gumastos
masikip tulog  maluwag  gising 
mag-ipon natural  gumastos  artipisyal
lahat marami  wala  iilan
maganda tanong  pangit  sagot
bukas loob  sarado  labas
buo malalim  kulang  mababaw
gutom suwerte  busog  malas
tulak tunay  hila   peke
araw mabuti  gabi   masama
dumating matalim  umalis  mapurol
kanan malapot  kaliwa  malabnaw
panalo tulog  talo  gising 
masaya matagal  malungkot  maigsi
dumating ito  umalis  iyan
lahat mahirap  wala  madali
akyat mabuti  baba   masama
sariwa tulak  bulok  hila 
malinis ngiti  marumi  simangot
maganda simple  pangit  komplikado
buhay mataas  patay  mababa
masipag palagi  tamad  bihira
maaraw takot  maulan  matapang
malinaw takot  malabo clear  matapang
mabigat magtagumpay  magaan  mabig
mahal mayaman  mura expensive  mahirap
hinog malakas  hilaw  mahina
kongkreto panalo  basal  talo
nakaraan tulak  hinaharap   hila 
matagal nakaraan  maigsi  hinaharap 
ayusin suwerte  sirain   malas
maganda matangkad  pangit  pandak
hinog magalang  hilaw  bastos
mahaba ngiti  maikli  simangot
magtiwala malakas  mag-alinlangan  mahina
ikabit kongkreto  ihiwalay  basal
