taksil tibok  traidor  pintig
pirma silbi  lagda  gamit
bunga handog  resulta  alay
dalampasigan dami  baybayin  bilang
palayaw tuwina  tawag  lagi
pila simula  hanay  umpisa
gaod malinaw  sagwan  maliwanag
pumunta sidhi  tumungo  tindi
sumpa tala  panata  bituin
pantalon serbisyo  salawal  paglilingkod
pakiusap suwail  samo  sutil
dahan-dahan dulo  hinay-hinay  hangganan
bagyo bintang  unos  paratang
kalihim mahalaga  sekretarya  importante
serbisyo umako  paglilingkod  umamin
dulo tamad  hangganan  batugan
baliktad braso  tiwarik  bisig
hangad plato  nais  pinggan
sandata tadhana  armas  kapalaran
bata harang  musmos  hadlang
maawain simot  mahabagin  said
damdamin kuwento  saloobin  salaysay
suwail tibok  sutil  pintig
ulam uri  putahe  klase
magkalaban simot  magkatunggali  said
bahala maawain  mananagot  mahabagin
paaralan pirma  eskuwelahan  lagda
balat-sibuyas gaod  maramdamin  sagwan
paningin ulam  pananaw  putahe
buod sigaw  lagom  hiyaw
lansangan lunas  kalye  remedyo
tulong upuan  suporta  silya
sakop sang-ayon  saklaw  pabor
tibok uri  pintig  klase
mahigpit pasikut-sikot  istrikto  paliguy-ligoy
edad gaod  gulang  sagwan
giba maawain  wasak  mahabagin
saksi saysay  testigo  kabuluhan
braso kasali  bisig  kalahok
mabaho tiyak  maalingasaw  sigurado
maawain serbisyo  mahabagin  paglilingkod
tamad umiwas  batugan  umilag
gusto ibig mabaho  hilig  maalingasaw
matapang pangarap  magiting  mithi
deretso sagisag  tuwid  simbolo
kaakit-akit lugar  maalindog  pook
opisina sinasaad  tanggapan  sinasabi
laki silbi  sukat  gamit
bunga kalbo  resulta  panot
bintang pangarap  paratang  mithi
paligsahan sanay  timpalak  bihasa
pangarap pulo  mithi  isla
palingun-lingon umiwas  palinga-linga  umilag
mabuti maliit  mainam  munti
kaibigan mananahi  katoto  modista
malakas sawi  matibay  bigo
asul buod  bughaw  lagom
suntok talaan  sapok  listahan
madalas pirma  malimit  lagda
premyo silbi  gantimpala  gamit
angal sidhi  reklamo  tindi
saksi saranggola  testigo  guryon
katarungan paaralan  hustisya  eskuwelahan
bandila saksi  watawat  testigo
bihira kalihim  madalang  sekretarya
nakatago saranggola  nakakubli  guryon
sumpa taksil  panata  traidor
gaod titik  sagwan  letra
paligsahan puwersa  timpalak  lakas
paaralan tibok  eskuwelahan  pintig
magkasinggulang nakaraan  magkasintanda  nakalipas
titik tiyak  letra  sigurado
dulo masarap  hangganan  malinamnam
suwail tuwa  sutil  galak
bata prutas  musmos  bungang-kahoy
hinuli tunay  dinakip  totoo
magisip-isip tiyak  magmuni-muni  sigurado
kuwento lakbay  salaysay  biyahe
handog saysay  alay  kabuluhan
tama titik  tumpak  letra
gaod mabuti  sagwan  mainam
gobyerno karaniwan  pamahalaan  ordinaryo
bilanggo magduda  preso  mag-alinlangan
bulok mahalaga  panis  importante
talaan titik  listahan  letra
hardin pakiusap  halamanan  samo
sakay sumpa  lulan  panata
magkasinggulang sakay  magkasintanda  lulan
mapalad sawi  masuwerte  bigo
pasikut-sikot puhunan  paliguy-ligoy  kapital
damdamin mayabang  saloobin  hambog
suntok tala  sapok  bituin
kama sandata  higaan  armas
pakiusap tama  samo  tumpak
sang-ayon tirahan  pabor  tahanan
mabaho masipag  maalingasaw  matiyaga
pumutok titik  sumabog  letra
baliktad lakbay  tiwarik  biyahe
dilat pamaypay  mulat  abaniko
tiyak umiwas  sigurado  umilag
digmaan presko  gera  maaliwalas
palayaw pursiyento  tawag  bahagdan
puwersa saranggola  lakas  guryon
dahan-dahan kuwento  hinay-hinay  salaysay
lihim magusot  sikreto  malukot
gitna pasikut-sikot  sentro  paliguy-ligoy
duwag matipid  bahag-buntot  maimot
likas pumalit  natural  humalili
kasabay pila  kasama  hanay
paligsahan tirahan  timpalak  tahanan
umiwas uri  umilag  klase
mahalaga tapang  importante  lakas-loob
lakbay sakay  biyahe  lulan
uri wika  klase  lengguwahe
dami saysay  bilang  kabuluhan
aksidente tamad  sakuna  batugan
pumutok suweldo  sumabog  sahod
taksil tuwina  traidor  lagi
paaralan tala  eskuwelahan  bituin
likas ulam  natural  putahe
pirma tuwina  lagda  lagi
sidhi tapang  tindi  lakas-loob
berde pumutok  luntian  sumabog
bandila desisyon  watawat  pasiya
eksperto sawi  dalubhasa  bigo
baliktad mabaho  tiwarik  maalingasaw
bukod-tangi hampas  naiiba  palo
bisita tama  panauhin  tumpak
pumalit tapang  humalili  lakas-loob
magkasinggulang umako  magkasintanda  umamin
aksidente serbisyo  sakuna  paglilingkod
away naloko  laban  nalinlang
gramatika mabilis  balarila  matulin
kalbo upuan  panot  silya
magmukmok sobra  magmaktol  labis
dayuhan opisina  banyaga  tanggapan
kaibigan lansangan  katoto  kalye
matagal tulong  malaon  suporta
malamig paligsahan  maginaw  timpalak
bahagi maaari  parte  puwede
hiram puhunan  utang  kapital
pumalit silbi  humalili  gamit
dilat karaniwan  mulat  ordinaryo
magkagalit tunay  magkaaway  totoo
kasali suwail  kalahok  sutil
sundin tuwa  tumalima  galak
matalim upuan  matalas  silya
presko tama  maaliwalas  tumpak
masipag nakaraan  matiyaga  nakalipas
hardin lakbay  halamanan  biyahe
handog saranggola  alay  guryon
bilanggo pantalon  preso  salawal
masipag sinasaad  matiyaga  sinasabi
dami kaibigan  bilang  katoto
karaniwan problema  ordinaryo  suliranin
magastos magtiis  magugol  magdusa
mananahi sobra  modista  labis
mabilis premyo  matulin  gantimpala
gobyerno matalim  pamahalaan  matalas
makitid tuwa  makipot  galak
damdamin puwersa  saloobin  lakas
hugis malamig  korte  maginaw
silbi umiwas  gamit  umilag
pasikut-sikot simula  paliguy-ligoy  umpisa
malinaw sobra  maliwanag  labis
sang-ayon talaan  pabor  listahan
naloko ulam  nalinlang  putahe
bihira likas  madalang  natural
pulo tamad  isla  batugan
bulok kuwento  panis  salaysay
maalaga naloko  maaruga  nalinlang
tiyak ulam  sigurado  putahe
magmadali matalim  mag-apura  matalas
boses tama  tinig  tumpak
umiwas uri  umilag  klase
sandata sidhi  armas  tindi
mapalad puhunan  masuwerte  kapital
alaala edad  gunita  gulang
bunga laki  resulta  sukat
maalaga problema  maaruga  suliranin
sidhi sobra  tindi  labis
liham suntok  sulat  sapok
sumpa tadhana  panata  kapalaran
libingan saranggola  sementeryo  guryon
silbi simot  gamit  said
bunga labag  resulta  ilegal
bahala paaralan  mananagot  eskuwelahan
lugar paligsahan  pook  timpalak
tibok tirahan  pintig  tahanan
hanapbuhay kama  trabaho  higaan
hurno suwail  pugon  sutil
opisina tirahan  tanggapan  tahanan
saksi tadhana  testigo  kapalaran
katarungan pangarap  hustisya  mithi
katas talaan  dagta  listahan
eksperto saranggola  dalubhasa  guryon
hampas upuan  palo  silya
tuwina umiwas  lagi  umilag
sobra suwail  labis  sutil
mahigpit suweldo  istrikto  sahod
maalaga pakiusap  maaruga  samo
deretso tunay  tuwid  totoo
katarungan matalim  hustisya  matalas
suntok tiyak  sapok  sigurado
kasabay malubha  kasama  malala
pangarap sinasaad  mithi  sinasabi
hugis malakas  korte  matibay
matagal pulo  malaon  isla
gramatika tala  balarila  bituin
angkop nakaraan  akma  nakalipas
maawain ulam  mahabagin  putahe
labag magulat  ilegal  mabigla
dasal liham  dalangin  sulat
landas umiwas  daan  umilag
bahagi maliit  parte  munti
malamig malubha  maginaw  malala
karaniwan maliit  ordinaryo  munti
digmaan premyo  gera  gantimpala
grupo gumaling  pangkat  maghilom
bisita hiram  panauhin  utang
pangulo tibok  presidente  pintig
dahilan desisyon  sanhi  pasiya
matipid tuwina  maimot  lagi
bintang premyo  paratang  gantimpala
likha saksi  gawa  testigo
ulam umiwas  putahe  umilag
problema umiwas  suliranin  umilag
suntok umako  sapok  umamin
aralin makintab  leksiyon  makinang
landas saranggola  daan  guryon
tibok ulam  pintig  putahe
edad sundin  gulang  tumalima
lungkot suweldo  lumbay  sahod
anyaya landas  imbita  daan
eksperto tala  dalubhasa  bituin
eksperto kalbo  dalubhasa  panot
dalampasigan lakbay  baybayin  biyahe
naloko simot  nalinlang  said
baliktad hinuli  tiwarik  dinakip
balat-sibuyas sandata  maramdamin  armas
dami kalihim  bilang  sekretarya
sanay tunay  bihasa  totoo
landas sigaw  daan  hiyaw
masarap matapang  malinamnam  magiting
lihim simula  sikreto  umpisa
sagot taksil  tugon  traidor
talaan tuwa  listahan  galak
mag-utos tadhana  mag-atas  kapalaran
aksidente basahan  sakuna  trapo
mabaho pulo  maalingasaw  isla
magmadali sanay  mag-apura  bihasa
palingun-lingon pila  palinga-linga  hanay
kasabay sundin  kasama  tumalima
taksil umako  traidor  umamin
bunga hugis  resulta  korte
hampas karaniwan  palo  ordinaryo
bata sigaw  musmos  hiyaw
pantalon plato  salawal  pinggan
sakay tapang  lulan  lakas-loob
saysay tuwa  kabuluhan  galak
paaralan sagisag  eskuwelahan  simbolo
mapalad tamad  masuwerte  batugan
huwaran matamo  modelo  makamit
handog lihim  alay  sikreto
plato wakas  pinggan  katapusan
huwaran kalihim  modelo  sekretarya
puwersa ulam  lakas  putahe
puwersa sagot  lakas  tugon
dulo tadhana  hangganan  kapalaran
bandila tunay  watawat  totoo
magusot umako  malukot  umamin
landas mapagbigay  daan  bukas-palad
hiram lansangan  utang  kalye
sawi wika  bigo  lengguwahe
sanay sobra  bihasa  labis
premyo sakop  gantimpala  saklaw
malinaw matalim  maliwanag  matalas
gusto ibig labag  hilig  ilegal
paligsahan problema  timpalak  suliranin
karaniwan tuwa  ordinaryo  galak
magusot sobra  malukot  labis
alaala naloko  gunita  nalinlang
dilat paningin  mulat  pananaw
aksidente mapagbigay  sakuna  bukas-palad
magduda puhunan  mag-alinlangan  kapital
sobra taksil  labis  traidor
haka hatol  hinala  husga
hangad sundin  nais  tumalima
magmukmok matalim  magmaktol  matalas
bantog tuwina  tanyag  lagi
bantog haka  tanyag  hinala
magisip-isip simula  magmuni-muni  umpisa
premyo suweldo  gantimpala  sahod
away wika  basag-ulo  lengguwahe
magusot tuwa  malukot  galak
sawi ulam  bigo  putahe
pursiyento sawi  bahagdan  bigo
edad kriminal  gulang  salarin
magkalaban plato  magkatunggali  pinggan
saysay tunay  kabuluhan  totoo
nakalilibang pakiusap  kawili-wili  samo
sakay upuan  lulan  silya
sanay wakas  bihasa  katapusan
tirahan tuwa  tahanan  galak
tala tuwa  bituin  galak
simot taksil  said  traidor
liham taksil  sulat  traidor
pursiyento tapang  bahagdan  lakas-loob
tama tirahan  tumpak  tahanan
matagal tala  malaon  bituin
pila wika  hanay  lengguwahe
mahigpit mayabang  istrikto  hambog
dahilan gramatika  sanhi  balarila
gaod serbisyo  sagwan  paglilingkod
bandila dayuhan  watawat  banyaga
mahigpit upuan  istrikto  silya
angal magkasinggulang  reklamo  magkasintanda
sundin tuwina  tumalima  lagi
lunas sumpa  remedyo  panata
sakop tibok  saklaw  pintig
magtira sanay  magtabi  bihasa
pag-ibig sakay  pagmamahal  lulan
puwersa tadhana  lakas  kapalaran
katarungan magusot  hustisya  malukot
pamaypay umako  abaniko  umamin
magulat pila  mabigla  hanay
maliit premyo  munti  gantimpala
hanapbuhay silbi  trabaho  gamit
paaralan silbi  eskuwelahan  gamit
mabuntis mananahi  magdalang-tao  modista
sigaw upuan  hiyaw  silya
malubha serbisyo  malala  paglilingkod
anyo sanay  itsura  bihasa
damdamin pumutok  saloobin  sumabog
tala uri  bituin  klase
tadhana titik  kapalaran  letra
likas palayaw  natural  tawag
mananahi silbi  modista  gamit
taksil tapang  traidor  lakas-loob
sigaw tunay  hiyaw  totoo
palayaw saksi  tawag  testigo
edad opisina  gulang  tanggapan
magmukmok nakalilibang  magmaktol  kawili-wili
bilanggo mag-utos  preso  mag-atas
palengke pirma  pamilihan  lagda
boses umako  tinig  umamin
mag-utos sinasaad  mag-atas  sinasabi
pila pulo  hanay  isla
dalampasigan tuwina  baybayin  lagi
alapaap bunga  ulap  resulta
boses bulok  tinig  panis
pumunta titik  tumungo  letra
lunas makata  remedyo  poeta
dalampasigan sawi  baybayin  bigo
sagisag uri  simbolo  klase
mapagbigay sang-ayon  bukas-palad  pabor
sanay umako  bihasa  umamin
hurno suntok  pugon  sapok
pamaypay silbi  abaniko  gamit
mapalad sagisag  masuwerte  simbolo
dilat mahigpit  mulat  istrikto
makata malinaw  poeta  maliwanag
tirahan umiwas  tahanan  umilag
karaniwan pamaypay  ordinaryo  abaniko
lakbay sigaw  biyahe  hiyaw
bukod-tangi mayabang  naiiba  hambog
makitid uri  makipot  klase
magkagalit plato  magkaaway  pinggan
mabuntis palayaw  magdalang-tao  tawag
duwag matapang  bahag-buntot  magiting
sinasaad talaan  sinasabi  listahan
magkalaban matamo  magkatunggali  makamit
umiwas upuan  umilag  silya
magulat pumalit  mabigla  humalili
talaan tulong  listahan  suporta
taksil uri  traidor  klase
pumunta sawi  tumungo  bigo
upuan uri  silya  klase
buod talaan  lagom  listahan
sagisag tirahan  simbolo  tahanan
bantog saranggola  tanyag  guryon
tibok wakas  pintig  katapusan
magkagalit pirma  magkaaway  lagda
pila saranggola  hanay  guryon
taksil talaan  traidor  listahan
aksidente madalas  sakuna  malimit
magisip-isip pursiyento  magmuni-muni  bahagdan
harang plato  hadlang  pinggan
balat-sibuyas kaibigan  maramdamin  katoto
saysay upuan  kabuluhan  silya
suntok tadhana  sapok  kapalaran
mapalad saysay  masuwerte  kabuluhan
umako uri  umamin  klase
sundin tamad  tumalima  batugan
damdamin magmukmok  saloobin  magmaktol
matapang sobra  magiting  labis
liham masarap  sulat  malinamnam
sidhi tala  tindi  bituin
matagal tuwina  malaon  lagi
gusto ibig katarungan  hilig  hustisya
mabango malamig  mahalimuyak  maginaw
sundin uri  tumalima  klase
dahan-dahan hinuli  hinay-hinay  dinakip
pirma upuan  lagda  silya
simot umiwas  said  umilag
mapalad sanay  masuwerte  bihasa
tamad wakas  batugan  katapusan
bigat magulat  timbang  mabigla
matapang palayaw  magiting  tawag
umako wika  umamin  lengguwahe
saysay titik  kabuluhan  letra
kalbo pila  panot  hanay
handog pangarap  alay  mithi
lansangan matapang  kalye  magiting
nakatago sundin  nakakubli  tumalima
gayahin pangarap  tularan  mithi
mabango upuan  mahalimuyak  silya
gaod sang-ayon  sagwan  pabor
naloko titik  nalinlang  letra
pirma uri  lagda  klase
maalaga sobra  maaruga  labis
duwag umako  bahag-buntot  umamin
handog mabuntis  alay  magdalang-tao
hardin magmukmok  halamanan  magmaktol
mahigpit wika  istrikto  lengguwahe
mabuntis tuwina  magdalang-tao  lagi
bilanggo kamukha  preso  kahawig
maalaga magmukmok  maaruga  magmaktol
tiyak tunay  sigurado  totoo
matamo umako  makamit  umamin
matapang suweldo  magiting  sahod
sang-ayon suntok  pabor  sapok
suweldo umako  sahod  umamin
sumpa tama  panata  tumpak
bantog sang-ayon  tanyag  pabor
sakay serbisyo  lulan  paglilingkod
kama masipag  higaan  matiyaga
plato premyo  pinggan  gantimpala
nakalilibang wika  kawili-wili  lengguwahe
asul hardin  bughaw  halamanan
kapos tuwa  kulang  galak
dasal pakiusap  dalangin  samo
matipid simula  maimot  umpisa
tapang umako  lakas-loob  umamin
asul magmukmok  bughaw  magmaktol
deretso pangulo  tuwid  presidente
sagisag tala  simbolo  bituin
mahigpit paligsahan  istrikto  timpalak
sakop silbi  saklaw  gamit
prutas puhunan  bungang-kahoy  kapital
magtira nakalilibang  magtabi  kawili-wili
kasali tama  kalahok  tumpak
tulong umako  suporta  umamin
sandata suntok  armas  sapok
mabilis mabuntis  matulin  magdalang-tao
laki magmukmok  sukat  magmaktol
opisina pumalit  tanggapan  humalili
bulok magtira  panis  magtabi
paningin tirahan  pananaw  tahanan
dilat suwail  mulat  sutil
kriminal lihim  salarin  sikreto
nakaraan titik  nakalipas  letra
sang-ayon tulong  pabor  suporta
butil grupo  buto  pangkat
palingun-lingon sigaw  palinga-linga  hiyaw
bunga upuan  resulta  silya
digmaan tamad  gera  batugan
pamaypay uri  abaniko  klase
sagisag tulong  simbolo  suporta
bilanggo dekorasyon  preso  palamuti
pangulo sagisag  presidente  simbolo
pirma premyo  lagda  gantimpala
angal landas  reklamo  daan
bulok prutas  panis  bungang-kahoy
matalim palengke  matalas  pamilihan
pumunta wakas  tumungo  katapusan
makitid wakas  makipot  katapusan
sumpa tunay  panata  totoo
pumutok simula  sumabog  umpisa
bahagi katas  parte  dagta
mapagbigay sagot  bukas-palad  tugon
baliktad bulok  tiwarik  panis
magisip-isip tirahan  magmuni-muni  tahanan
edad kalbo  gulang  panot
kriminal wakas  salarin  katapusan
saranggola suntok  guryon  sapok
likas tunay  natural  totoo
suntok titik  sapok  letra
alam matagal  batid  malaon
away pamilya  laban  mag-anak
titik tulong  letra  suporta
sundin tama  tumalima  tumpak
pumunta uri  tumungo  klase
berde umiwas  luntian  umilag
pamaypay tulong  abaniko  suporta
mahalaga makitid  importante  makipot
mabilis wika  matulin  lengguwahe
baliktad magtiis  tiwarik  magdusa
kuwento magastos  salaysay  magugol
upuan wakas  silya  katapusan
pulo pumalit  isla  humalili
malakas pumutok  matibay  sumabog
simot sumpa  said  panata
magmadali pamilya  mag-apura  mag-anak
likha premyo  gawa  gantimpala
lunas paaralan  remedyo  eskuwelahan
pangulo umako  presidente  umamin
kasabay lansangan  kasama  kalye
suwail upuan  sutil  silya
problema sobra  suliranin  labis
bahagi bunga  parte  resulta
sang-ayon tama  pabor  tumpak
angal edad  reklamo  gulang
plato sakop  pinggan  saklaw
huwaran maawain  modelo  mahabagin
pirma presko  lagda  maaliwalas
haka sagisag  hinala  simbolo
pamaypay pasikut-sikot  abaniko  paliguy-ligoy
sakay talaan  lulan  listahan
harang pasikut-sikot  hadlang  paliguy-ligoy
tuwa upuan  galak  silya
sawi serbisyo  bigo  paglilingkod
tuwina ulam  lagi  putahe
sanay sobra  bihasa  labis
kama mabuti  higaan  mainam
pumutok tadhana  sumabog  kapalaran
bagyo pakiusap  unos  samo
maawain magkasinggulang  mahabagin  magkasintanda
pangarap tibok  mithi  pintig
lungkot malubha  lumbay  malala
kadamay tirahan  kasangkot  tahanan
saksi serbisyo  testigo  paglilingkod
magkalaban tamad  magkatunggali  batugan
liham maliit  sulat  munti
alaala sobra  gunita  labis
nakaraan serbisyo  nakalipas  paglilingkod
presko sanay  maaliwalas  bihasa
mapagbigay sakay  bukas-palad  lulan
matamo simula  makamit  umpisa
lugar magulat  pook  mabigla
mag-utos pamilya  mag-atas  mag-anak
katas lugar  dagta  pook
kalihim karaniwan  sekretarya  ordinaryo
bantog dalampasigan  tanyag  baybayin
asal prutas  ugali  bungang-kahoy
bisita pumunta  panauhin  tumungo
laki problema  sukat  suliranin
away laki  laban  sukat
bigat taksil  timbang  traidor
digmaan katas  gera  dagta
dahan-dahan magmadali  hinay-hinay  mag-apura
hampas mayabang  palo  hambog
masarap pumalit  malinamnam  humalili
digmaan problema  gera  suliranin
makata masipag  poeta  matiyaga
magtiis pangulo  magdusa  presidente
nakaraan sanay  nakalipas  bihasa
pag-ibig sundin  pagmamahal  tumalima
digmaan mahalaga  gera  importante
magtiis tapang  magdusa  lakas-loob
hardin kamukha  halamanan  kahawig
pulo tala  isla  bituin
